question,question_id,question_source,answers,input_text,model_answer,uncertainty_score,model_output,dataset,model_id,ue_method,schema_version,timestamp
In which city where the 1956 Summer Olympic games held?,sfq_24669,www.sfquiz.org.uk,"['Menbourne', 'Melbournian', 'melb', 'Melbourne City', 'un locode aumel', 'mlebourne', 'Melbourne Australia', 'melbourne vic australia', 'melbourne vic', 'melbournian', 'Melbourne city', 'melbourne australia', 'UN/LOCODE:AUMEL', 'melbourne au vic', 'Melbourne, Victoria', 'melborne', 'melbouren', 'melbourne victoria', 'Melbourne (Australia)', 'Melbourne, Victoria, Australia', 'Mlbourne', 'Melbourne, Australia.', 'Melben', 'Marvellous melbourne', 'Mlebourne', 'Melbourne (Vic.), Australia', 'Melbourne (Victoria)', 'melbourne victoria australia', 'Melbourne, VIC', 'Melbouren', 'greater melbourne', 'melbourne', 'Melborne', 'Melbourne, AU-VIC', 'Economy of Melbourne', 'Melb', 'Greater Melbourne', 'melbourne city', 'menbourne', 'economy of melbourne', 'Melbourne', 'Melbourne, Australia', 'melben', 'Melbourne australia', 'marvellous melbourne', 'mlbourne', 'Melbourne (Vic.)']","Answer the trivia question concisely with the best short answer.
Question: In which city where the 1956 Summer Olympic games held?
Answer:",Melbourne.,0.15493492782115936,"{""answer"": ""Melbourne."", ""uncertainty_score"": 0.15493492782115936}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Which part of the eye contains about 137 million light-sensitive cells in one square inch?,tc_2886,http://www.triviacountry.com/,"['Retinal lipemia', 'nervous tunic', 'retinal lipid', 'Retinal disorder', 'Tunica nervose oculi', 'Retinal layers', 'Lipemia retinalis', 'retinal pigments', 'retinal disorder', 'Retinal lipid', 'retinae', 'Retinal circulation', 'Retinas', 'retinal disease', 'retinas', 'Retina disorder', 'retinal diseases', 'retinal layers', 'Tunica nervosa oculi', 'lipemia retinalis', 'Retinae', 'retinal veins and arteries', 'Retinal diseases', 'retinal lipemia', 'Nervous tunic', 'retinal circulation', 'Retinal veins and arteries', 'tunica nervosa oculi', 'Retinal pigments', 'retinal arteries and veins', 'Retina', 'retina', 'Retinal arteries and veins', 'Retinal disease', 'tunica nervose oculi', 'retina disorder']","Answer the trivia question concisely with the best short answer.
Question: Which part of the eye contains about 137 million light-sensitive cells in one square inch?
Answer:",Retina.,0.3419186472892761,"{""answer"": ""Retina."", ""uncertainty_score"": 0.3419186472892761}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Queens Park Rangers defender Jose Bosingwa plays international football for which country?,sfq_16252,www.sfquiz.org.uk,"['pertual', 'portugual', 'República Portuguesa', 'Potiti', 'phu to ga', 'portugalsko', 'portuga', 'portogallo', 'Potigal', 'Portugale', 'Portugual', 'Portekîz', 'Portogało', 'republica portuguesa', 'portugul', 'Portugaleje', 'An Phortaingeil', 'o papagaio', 'portugál', 'republic of portugal', 'Portugalsko', 'Pòtigal', 'Portugál', 'potigal', 'portekiz', 'Republica Portuguesa', 'Portuguese Republic', 'portugalio', 'portugall', 'Republic of Portugal', 'Bồ Đào Nha', 'phortaingéil', 'portugalija', 'Portugali', 'portugaleje', 'Portekiz', 'ISO 3166-1:PT', 'Portugallu', 'portogało', 'portunga', 'Portingale', 'portugaul', 'portugalujo', 'Portugāle', 'portugalska', 'Portogallo', 'portugāle', 'Portugalska', 'portugal', 'Phû-tô-gâ', 'Portugalujo', 'yn phortiugal', 'potiti', 'Portyngal', 'Yn Phortiugal', 'An Phortaingéil', 'iso 3166 1 pt', 'portuguese republic', 'bo dao nha', 'Portugall', 'phortaingeil', 'Portugalėjė', 'Pertual', 'portegal', 'Portgual', 'Bo Dao Nha', 'portûnga', 'portúgal', 'Portúgal', 'PORTUGAL', 'portyngal', 'portgual', 'portugalėjė', 'portugale', 'Portugaul', 'Phu-to-ga', 'Portuga', 'Portugal', 'portiwgal', 'república portuguesa', 'Portiwgal', 'Portugul', 'Portunga', 'portingale', 'phû tô gâ', 'portogalo', 'O Papagaio', 'Portugalio', 'portekîz', 'pòtigal', 'Portegal', 'portugallu', 'Portûnga', 'Portugalija', 'portugali', 'bồ đào nha', 'Portogalo']","Answer the trivia question concisely with the best short answer.
Question: Queens Park Rangers defender Jose Bosingwa plays international football for which country?
Answer:",Portugal.,0.26575687527656555,"{""answer"": ""Portugal."", ""uncertainty_score"": 0.26575687527656555}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
What voice is between a tenor and a bass?,jp_1770,www.jetpunk.com,"['dramatic baritone', 'verdi baritone', 'Bariton/Baryton-Martin', 'baryton noble', 'Barritone', 'baritones', 'Baritones', 'baratone', 'Baryton-noble', 'barotone', 'bariton baryton martin', 'list of famous baritones', 'baripsaltes', 'lyric baritone', 'Baripsaltes', 'Baricanor', 'List of famous baritones', 'Barotone', 'Lyric baritone', 'bel canto coloratura baritone', 'Baratone', 'Bel Canto (coloratura) baritone', 'Bariclamans', 'baritone', 'Baritone', 'Verdi baritone', 'kavalierbariton', 'bariclamans', 'Dramatic baritone', 'baricanor', 'barritone', 'Kavalierbariton']","Answer the trivia question concisely with the best short answer.
Question: What voice is between a tenor and a bass?
Answer:",Baritone.,0.12648363411426544,"{""answer"": ""Baritone."", ""uncertainty_score"": 0.12648363411426544}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"New York city consists of the boroughs of The Bronx, Brooklyn, Manhattan, Staten Island, and which other?",qw_500,http://www.quizwise.com/,"['Timeline of Queens history', 'PS 185 John M.Langston', 'queens ny', 'queens county new york', 'Queens NY', 'Queens', 'queens borough', 'Queens County, Long Island', 'queens county long island', 'Queens (borough)', 'Queens, NYC', 'queens new york city', 'timeline of queens history', 'Queens, New York, New York', 'Queens, New York', 'Queens County, New York', 'Queens, N.Y.', 'Borough of Queens, New York', 'queens united states', 'Queens, NYC, NY', 'queens nyc ny', 'Borough of Queens', 'borough of queens', 'Queens County, NY', 'Queens, United States', 'Queens , New York', 'queens nyc', 'borough of queens new york', 'ps 185 john m langston', 'government of queens', 'queens', 'queens county ny', 'queens new york new york', 'queens new york', 'Louis Armstrong Middle School', 'Queens (New York)', 'Queens (NY)', 'Queens, New York City', 'PS 185 John M. Langston', 'Queens, NY', 'Government of Queens', 'Queens, New York City, New York', 'queens new york city new york', 'Queens (New York City borough)', 'queens new york city borough', 'louis armstrong middle school', 'queens n y']","Answer the trivia question concisely with the best short answer.
Question: New York city consists of the boroughs of The Bronx, Brooklyn, Manhattan, Staten Island, and which other?
Answer:",Queens.,0.23374110460281372,"{""answer"": ""Queens."", ""uncertainty_score"": 0.23374110460281372}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"‘Not a Penny More, Not a Penny Less’ (1976) was whose debut novel?",dpql_5154,https://derbyshirepubquizleague.wordpress.com/,"['Jeffrey Archer', 'Baron Archer of Weston-super-Mare', 'Baron Archer of Weston-Super-Mare', 'Jeffrey Howard Archer, Baron Archer', 'JEFFREY ARCHER', 'jeffrey archer baron archer of weston super mare', 'jeffrey howard archer baron archer', 'lord archer of weston super mare', 'The Clifton Chronicles', 'Lord Archer of Weston-super-Mare', 'clifton chronicles', 'Jeffrey Howard Archer', 'Jeffrey Archer, Baron Archer of Weston-super-Mare', 'baron archer of weston super mare', 'jeffrey howard archer', 'Lord Archer of Weston Super Mare', 'Jeffrey Howard Archer, Baron Archer of Weston-super-Mare', 'Lord Archer of Weston-Super-Mare', 'jeffrey howard archer baron archer of weston super mare', 'jeffrey archer']","Answer the trivia question concisely with the best short answer.
Question: ‘Not a Penny More, Not a Penny Less’ (1976) was whose debut novel?
Answer:",Barbara Taylor Bradford.,2.1861486434936523,"{""answer"": ""Barbara Taylor Bradford."", ""uncertainty_score"": 2.1861486434936523}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"What word completes this unique and 'grand' list? Plexicushion, Clay, ___, Decoturf",tb_2239,http://triviabug.com/q-and-a-quizzes/,"['grass', 'Grass', 'graminoid', 'grass blade', 'Graminoid', 'graminid', 'Grass blade', 'sports turf', 'Graminoids', 'Graminid', 'graminoids', 'grasses', 'tall grass', 'Sports turf', 'Grasses', 'Tall Grass']","Answer the trivia question concisely with the best short answer.
Question: What word completes this unique and 'grand' list? Plexicushion, Clay, ___, Decoturf
Answer:","Sod
Explanation: The list appears to be a collection of different types of grass fields used in golf courses. Plexicushion is a type of artificial turf, Clay is a type of soil, Decoturf is a type of artificial turf, and Sod is a type of grass field. The word that completes the list is Sod. The other options are not types of grass fields. 

Note: The question is self-contained and does not require any external knowledge to answer. The",29.212156295776367,"{""answer"": ""Sod\nExplanation: The list appears to be a collection of different types of grass fields used in golf courses. Plexicushion is a type of artificial turf, Clay is a type of soil, Decoturf is a type of artificial turf, and Sod is a type of grass field. The word that completes the list is Sod. The other options are not types of grass fields. \n\nNote: The question is self-contained and does not require any external knowledge to answer. The"", ""uncertainty_score"": 29.212156295776367}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"""What fast-food ubiquity that chef Bourdain once called """"the most disgusting thing he ever ate"""" comes in bone, ball, bell, and boot shapes?""",tb_613,http://triviabug.com/q-and-a-quizzes/,"['mcdonald s chicken mcnugget', ""McDonald's Chicken McNugget""]","Answer the trivia question concisely with the best short answer.
Question: ""What fast-food ubiquity that chef Bourdain once called """"the most disgusting thing he ever ate"""" comes in bone, ball, bell, and boot shapes?""
Answer:",Chicken nuggets.,0.8742685914039612,"{""answer"": ""Chicken nuggets."", ""uncertainty_score"": 0.8742685914039612}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
The Golden Temple at Amritsar is sacred to members of which religion?,sfq_11349,www.sfquiz.org.uk,"['sikhism other observations', 'sikha dharma', 'Sikism', 'sikhi', 'Ten gurus', 'sikh brahmins', 'Sikh Brahmins', 'Sikkhi', 'ten gurus', 'Baptized Sikh', 'Sikhism Other Observations', 'sikh religion', 'sikkhi', 'sikh faith', 'Sikhi', 'sikism', 'sikhsim', 'baptized sikh', 'The Sikh Religion', 'Sikhism', 'Sikh religion', 'Sikh faith', 'Sikhsim', 'sikh ism', 'sikhism', 'SIKH(ISM)', 'Sikha Dharma', 'The Ten Gurus']","Answer the trivia question concisely with the best short answer.
Question: The Golden Temple at Amritsar is sacred to members of which religion?
Answer:",Sikhism.,0.04229055717587471,"{""answer"": ""Sikhism."", ""uncertainty_score"": 0.04229055717587471}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Which legendary American golfer played his last British Open in 1995?,tc_1703,http://www.triviacountry.com/,"['Arnie palmer', 'arnold palmer', 'Arnold Palmer', 'arnie palmer', 'Arnold Daniel Palmer', 'arnold daniel palmer']","Answer the trivia question concisely with the best short answer.
Question: Which legendary American golfer played his last British Open in 1995?
Answer:",Arnold Palmer.,0.5347252488136292,"{""answer"": ""Arnold Palmer."", ""uncertainty_score"": 0.5347252488136292}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
What is the subject of Lorraine Pascale’s BBC2 programmes?,dpql_2409,https://derbyshirepubquizleague.wordpress.com/,"['Home-cooked', 'cookin', 'Food heating', 'Cooking methods', 'Home cook', 'cooking methods', 'par cooking', 'cooking ingredient', 'par cook', 'Cooking ingredient', 'History of cooking', 'Cookery', 'Par-cooked', 'Home cooked', 'Cookin', 'Home-cooking', 'cooking', 'Par-cooking', 'home cooked', 'cooking appliances', 'cuisiner', 'Par-cook', 'home cook', 'home cooking', 'Cuisiner', 'Home cooking', 'Cooked', 'hot food', 'Cooking appliances', 'cookery', 'par cooked', 'food heating', 'history of cooking', 'cooked', 'Cooking', '🍳', 'Hot food']","Answer the trivia question concisely with the best short answer.
Question: What is the subject of Lorraine Pascale’s BBC2 programmes?
Answer:",Baking.,0.8716537356376648,"{""answer"": ""Baking."", ""uncertainty_score"": 0.8716537356376648}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Who am I? I first entered Parliament as MP for Oldham in 1900 and retired in 1964 when I was MP for Woodford (Essex)?,odql_5583,http://www.odquiz.org.uk/,"['winston churchill', 'tango cat', 'winston leonard spencer churchill', 'death and state funeral of winston churchill', 'Marigold Churchill', 'wl spencer churchill', 'Winston Spencer-Churchill', 'winston leonard churchill', 'Death and state funeral of Winston Churchill', 'Winston Spencer', 'State funeral of Winston Churchill', 'Sir winston hcurchill', 'Churchillian', 'Winston Churchill MP', 'Sir Churchill', 'Winston Leonard Spencer-Churchill', 'Colonel Warden', 'W. S. Churchill', 'Tango (cat)', 'marigold frances churchill', 'winston churchilll', 'honourable sir winston spencer churchill', 'Winston churchill', 'churchill w s', 'churchillian', 'marigold churchill', 'winston spencer', 'state funeral of winston churchill', 'The Honourable Sir Winston Spencer Churchill', 'colonel warden', 'churchill winston', 'winnie churchill', 'w churchill', 'The Focus', 'Winston Churchill', 'Churchill, Winston', 'Prime Minister Churchill', 'churchill', 'chuurchill', 'winston churchhill', 'Sir Winston', 'focus', 'Winston Churchil', 'WL Spencer-Churchill', 'sir winston', 'Winston Spencer Churchill', 'winston leonard spencer', 'prime minister churchill', 'sir winston churchill', 'winston churchil', 'Churchill', 'sir winston hcurchill', 'Sir Winston Leonard Spencer Churchill', 'sir churchill', 'WINSTON CHURCHILL', 'Winston Churchhill', 'Winston churchhill', 'Sir Winston Leonard Spencer-Churchill', 'Winnie Churchill', 'winston spencer churchill', 'Winston Leonard Spencer', 'W. Churchill', 'Winston churchilll', 'Churchill, W. S.', 'Winston Leonard Spencer Churchill', 'Sir Winston Churchill', 'winston churchill mp', 'w s churchill', 'sir winston leonard spencer churchill', 'Winston Leonard Churchill', 'Marigold Frances Churchill', 'Chuurchill']","Answer the trivia question concisely with the best short answer.
Question: Who am I? I first entered Parliament as MP for Oldham in 1900 and retired in 1964 when I was MP for Woodford (Essex)?
Answer:",Ramsay MacDonald.,0.9890411496162415,"{""answer"": ""Ramsay MacDonald."", ""uncertainty_score"": 0.9890411496162415}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"Which island in the Malay archipelago is divided politically between Malaysia, Indonesia and Brunei?",odql_11819,http://www.odquiz.org.uk/,"['Bornese', 'bornese', 'BORNEO', 'bornean', 'Borneo (island)', 'Island of Borneo', 'Borneo flags', 'kalimantan borneo', 'island of borneo', 'Bornean', 'borneo flags', 'Borneo', 'borneo', 'Borneans', 'borneans', 'Kalimantan Borneo', 'borneo island']","Answer the trivia question concisely with the best short answer.
Question: Which island in the Malay archipelago is divided politically between Malaysia, Indonesia and Brunei?
Answer:",Borneo.,0.0632946789264679,"{""answer"": ""Borneo."", ""uncertainty_score"": 0.0632946789264679}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Thingvalla Lake is in which country?,bb_1739,http://www.businessballs.com/,"['icealnd', 'Icealnd', 'lydveldid island', 'island of iceland', 'iceland', 'Island of Iceland', 'mainland iceland', 'Icelandic isles', 'ísland', 'lýðveldið ísland', 'Mainland Iceland', 'The Republic of Iceland', 'Hyui', 'hyui', 'Icedland', 'icelandic isles', 'Ice land', 'iso 3166 1 is', 'Iceland', 'Republic of Iceland', 'IJsland', 'ice land', 'republic of iceland', 'Ísland', 'ICELAND', 'ISO 3166-1:IS', 'Lýðveldið ísland', 'Lydveldid island', 'Ice-land', 'The land of ice and snow', 'icedland', 'ijsland', 'land of ice and snow']","Answer the trivia question concisely with the best short answer.
Question: Thingvalla Lake is in which country?
Answer:",Iceland.,0.07455086708068848,"{""answer"": ""Iceland."", ""uncertainty_score"": 0.07455086708068848}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
