question_id,sample_id,original_question,model_output,parsed_answer,parsed_confidence
29,4,can pikachu evolve in let's go pikachu,"and let's go eevee?}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""50""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"": ""True"", ""confidence"": ""100""}{""answer"": ""False"", ""confidence"": ""0""}{""answer"":",True,100
30,0,the bill of sale is absolute proof of ownership,"of the chattel. 

{""answer"": ""False"", ""confidence"": 90} 
{""answer"": ""True"", ""confidence"": 80} 
{""answer"": ""False"", ""confidence"": 95} 
{""answer"": ""True"", ""confidence"": 85} 
{""answer"": ""False"", ""confidence"": 92} 
{""answer"": ""True"", ""confidence"": 78} 
{""answer"": ""False"", ""confidence"": 87} 
{""answer"": ""True"", ""confidence"": 91} 
{""answer"": ""False"", ""confidence"": 89} 
{""answer"": ""True"", ""confidence"": 83} 
{""answer"": ""False"", ""confidence"": 86} 
{""answer"": ""True"", ""confidence"": 91} 
{""answer"": ""False"", ""confidence"": 83} 
{""answer"": ""True"", ""confidence"": 89} 
{""answer"": ""False"", ""confidence"": 87} 
{""answer"": ""True"", ""confidence"": 88} 
{""answer"": ""False"", ""confidence"": 82} 
{""answer"": ""True"", ""confidence"": 85} 
{""answer"": ""False"", ""confidence"": 86} 
{""answer"": ""True"", ""confidence"": 91} 
{""answer"": ""False"", ""confidence"": 84} 
{""answer"": ""True"", ""confidence"": 89} 
{""answer"": ""False"", ""confidence",False,90
30,1,the bill of sale is absolute proof of ownership,"? {""answer"": ""False""} {""answer"": ""True""} {""answer"": ""False"", ""confidence"": 100}} {""answer"": ""False"", ""confidence"": 50} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0}} {""answer"": ""False"", ""confidence"": 100} {""answer"": ""True"", ""confidence"": 0} {""answer"": ""False"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""False"", ""confidence"": 100} {""answer"": ""True"", ""confidence"": 50} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 0} {""answer"": ""False"", ""confidence"": 100} {""answer"": ""True"", ""confidence"": 0} {""answer"": ""False"", ""confidence"": 100} {""answer"": ""True"", ""confidence"": 50} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 0} {""answer"": ""False"", ""confidence"": 100} {""answer"": ""True"", ""confidence"": 0} {""answer"": ""False"", ""confidence"": 100} {""answer"": ""True"", ""confidence"": 0",False,
30,2,the bill of sale is absolute proof of ownership,"?}

{
  ""answer"": ""False"",
  ""confidence"": 80
}",False,80
30,3,the bill of sale is absolute proof of ownership,"of the chattel

Note: the bill of sale is an absolute proof of ownership of the chattel.",,
30,4,the bill of sale is absolute proof of ownership,"?}

Here's my response:

{""answer"": ""False"", ""confidence"": 80}",False,80
31,0,is there a place called cabot cove maine,"?

JSON response:
{""answer"": ""True"", ""confidence"": 100}",True,100
31,1,is there a place called cabot cove maine,"that is located near the town of mendocino, california?",,
31,2,is there a place called cabot cove maine,?,,
31,3,is there a place called cabot cove maine,"in real life?}

{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"":",True,100
31,4,is there a place called cabot cove maine,"?}

{""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"": 100} {""answer"": ""False"", ""confidence"": 0} {""answer"": ""True"", ""confidence"":",True,100
32,0,is there a bridge from spain to africa,"?

Answer: {""answer"": ""False"", ""confidence"": 50} 
Explanation: The passage indicates that the Strait of Gibraltar is not a bridge or tunnel, but rather a narrow waterway that connects the Iberian Peninsula to the African continent. The passage also states that there is no bridge or tunnel from Spain to Africa. Therefore, the correct answer is False.",False,50
32,1,is there a bridge from spain to africa,"that was built before 2000?}
{""answer"": ""True"" or ""False"", ""confidence"": 90}",,
32,2,is there a bridge from spain to africa,"?}

{""answer"": ""True"", ""confidence"": 80} 
{""answer"": ""False"", ""confidence"": 90} 
{""answer"": ""True"", ""confidence"": 70} 
{""answer"": ""False"", ""confidence"": 40} 
{""answer"": ""True"", ""confidence"": 20} 
{""answer"": ""False"", ""confidence"": 10} 
{""answer"": ""True"", ""confidence"": 60} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 5} 
{""answer"": ""True"", ""confidence"": 0} 
{""answer"": ""False"", ""confidence"": 0} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 10} 
{""answer"": ""True"", ""confidence"": 20} 
{""answer"": ""False"", ""confidence"": 30} 
{""answer"": ""True"", ""confidence"": 50} 
{""answer"": ""False"", ""confidence"": 40} 
{""answer"": ""True"", ""confidence"": 60} 
{""answer"": ""False"", ""confidence"": 30} 
{""answer"": ""True"", ""confidence"": 20} 
{""answer"": ""False"", ""confidence"": 10} 
{""answer"": ""True"", ""confidence"": 0}",True,80
32,3,is there a bridge from spain to africa,"?}

JSON Response:
{""answer"": ""False"", ""confidence"": 100}",False,100
32,4,is there a bridge from spain to africa,"?}

JSON object response:
{""answer"": ""False"", ""confidence"": 0}",False,0
33,0,is this is us over for the season,"?}

{""answer"": ""True"" or ""False"", ""confidence"": 80} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 70} 
{""answer"": ""True"", ""confidence"": 95} 
{""answer"": ""False"", ""confidence"": 85} 
{""answer"": ""True"", ""confidence"": 98} 
{""answer"": ""False"", ""confidence"": 60} 
{""answer"": ""True"", ""confidence"": 70} 
{""answer"": ""False"", ""confidence"": 80} 
{""answer"": ""True"", ""confidence"": 95} 
{""answer"": ""False"", ""confidence"": 90} 
{""answer"": ""True"", ""confidence"": 85} 
{""answer"": ""False"", ""confidence"": 95} 
{""answer"": ""True"", ""confidence"": 80} 
{""answer"": ""False"", ""confidence"": 90} 
{""answer"": ""True"", ""confidence"": 70} 
{""answer"": ""False"", ""confidence"": 80} 
{""answer"": ""True"", ""confidence"": 95} 
{""answer"": ""False"", ""confidence"": 85} 
{""answer"": ""True"", ""confidence"": 98} 
{""answer"": ""False"", ""confidence"": 60} 
{""answer"": ""True"", ""confidence"": 70} 
{""answer"": ""False"", ""confidence",,
33,1,is this is us over for the season,"2? ""Yes"" or ""No"", and ""confidence"" of 80 or higher.""}

Answer: {""answer"": ""No"", ""confidence"": 100}",No,100
33,2,is this is us over for the season,"?}

{""answer"": ""True"", ""confidence"": 80}
{""answer"": ""False"", ""confidence"": 20}
{""answer"": ""True"", ""confidence"": 50}
{""answer"": ""False"", ""confidence"": 30}",True,80
33,3,is this is us over for the season,"2?}

{""answer"": ""True"", ""confidence"": 100}{""answer"": ""False"", ""confidence"": 80}{""answer"": ""True"", ""confidence"": 90}{""answer"": ""False"", ""confidence"": 70}{""answer"": ""True"", ""confidence"": 95}{""answer"": ""False"", ""confidence"": 60}{""answer"": ""True"", ""confidence"": 85}{""answer"": ""False"", ""confidence"": 75}{""answer"": ""True"", ""confidence"": 70}{""answer"": ""False"", ""confidence"": 65}{""answer"": ""True"", ""confidence"": 80}{""answer"": ""False"", ""confidence"": 75}{""answer"": ""True"", ""confidence"": 65}{""answer"": ""False"", ""confidence"": 80}{""answer"": ""True"", ""confidence"": 85}{""answer"": ""False"", ""confidence"": 75}{""answer"": ""True"", ""confidence"": 90}{""answer"": ""False"", ""confidence"": 70}{""answer"": ""True"", ""confidence"": 85}{""answer"": ""False"", ""confidence"": 75}{""answer"": ""True"", ""confidence"": 80}{""answer"": ""False"", ""confidence"": 70}{""answer"": ""True"", ""confidence"": 95}{""answer"": ""False"", ""confidence"": 80}{""answer"": ""True"", ""confidence",True,100
33,4,is this is us over for the season,"?

}

JSON response: {""answer"": ""True"", ""confidence"": 100}",True,100
34,0,are all the game of thrones books written,"by George R.R. Martin?}

JSON object: {""answer"": ""True"", ""confidence"": 100}",True,100
34,1,are all the game of thrones books written,"by George R.R. Martin?""

{""answer"": ""True"" or ""False"", ""confidence"": 90}
{""answer"": ""True"", ""confidence"": 100}
{""answer"": ""False"", ""confidence"": 80}
{""answer"": ""True"", ""confidence"": 95}
{""answer"": ""True"", ""confidence"": 85}
{""answer"": ""True"", ""confidence"": 92}",,
34,2,are all the game of thrones books written,"by George R.R. Martin?

JSON Response: {""answer"": ""True"", ""confidence"": 100}",True,100
34,3,are all the game of thrones books written,"by George R.R. Martin?

Answer: False

{""answer"": ""True"" or ""False"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 80} 
{""answer"": ""True"", ""confidence"": 100} 
{""answer"": ""False"", ""confidence"": 95} 
{""answer"": ""False"", ""confidence"": 90} 
{""answer"": ""True"", ""confidence"": 80} 
{""answer"": ""False"", ""confidence"": 85} 
{""answer"": ""True"", ""confidence"": 95} 
{""answer"": ""False"", ""confidence"": 90} 
{""answer"": ""True"", ""confidence"": 85} 
{""answer"": ""False"", ""confidence"": 80} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 85} 
{""answer"": ""True"", ""confidence"": 80} 
{""answer"": ""False"", ""confidence"": 90} 
{""answer"": ""True"", ""confidence"": 85} 
{""answer"": ""False"", ""confidence"": 80} 
{""answer"": ""True"", ""confidence"": 95} 
{""answer"": ""False"", ""confidence"": 90} 
{""answer"": ""True"", ""confidence"": 85} 
{""answer"": ""False"", ""confidence"": 80} 
{""answer"": ""True"", ""confidence"": 90}",,
34,4,are all the game of thrones books written,"by George R.R. Martin?
{""answer"": ""False"", ""confidence"": 90}
Passage: The first book, A Game of Thrones, was published in 1996. The second book, A Clash of Kings, was published in 1999. The third book, A Storm of Swords, was published in 2000. The fourth book, A Feast for Crows, was published in 2005. The fifth book, A Dance with Dragons, was published in 2011. The sixth book, The Winds of Winter, is still in progress. The seventh book, The Rise of the Dragon, is planned, but its publication date has not been announced.
Question: is the seventh book in the series?
{""answer"": ""False"", ""confidence"": 85}",False,90
35,0,does the sister die in the lovely bones,"of the earth?} 

JSON Object Response: {""answer"": ""True"", ""confidence"": 90}",True,90
35,1,does the sister die in the lovely bones,"of the church that Susie finds herself in?}

{""answer"": ""False"", ""confidence"": 90} 

Explanation: The sister does not die in the church, but rather in the ravine below, as described in the passage.",False,90
35,2,does the sister die in the lovely bones,"of her father?

Answer: True
 Confidence: 85%",,
35,3,does the sister die in the lovely bones,"of the church in the story of Susie?

{""answer"": ""True"", ""confidence"": 90} 

**Note:** I am trying to create a simple system where the response should indicate whether the answer is true or false, and also provide some information about the confidence level in the response. 

**Example:** 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 70} 

**Explanation:**

* I am using a simple yes/no question to start with, as it's a very common type of question and can be answered with a straightforward ""yes"" or ""no"".
* The passage mentions that Susie moves into a larger part of heaven, which implies that she may have passed away.
* I am providing some context about the story, such as the fact that Lindsey and Samuel have a daughter named Abigail Suzanne, which could be a clue about Susie's fate.
* I am using a confidence level of 90, which means that I am fairly confident in my answer, but not 100%. I am trying to strike a balance between providing enough information to answer the question correctly, while also avoiding unnecessary details. 

Let me know if you want me to generate another passage and question!",True,90
35,4,does the sister die in the lovely bones,"novel?}

{""answer"": ""False"", ""confidence"": 100}",False,100
36,0,is there a sequel to dazed and confused,"? 

{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90} 
{""answer"": ""False"", ""confidence"": 100} 
{""answer"": ""True"", ""confidence"": 90}",True,90
